functional_size,work_effort,platform_MF,platform_MR,platform_Multi,platform_PC,platform_Proprietary,platform_Unknown,language_type_3GL,language_type_4GL,language_type_5GL,language_type_APG,language_type_ApG,language_type_Unknown,development_type_New Development,development_type_Not Defined,development_type_Other,development_type_POC,development_type_Porting,development_type_Re-development,industry_sector_Communication,industry_sector_Construction,industry_sector_Defence,industry_sector_Education,industry_sector_Electronics & Computers,industry_sector_Financial,industry_sector_Government,industry_sector_Insurance,industry_sector_Logistics,industry_sector_Manufacturing,industry_sector_Medical & Health Care,industry_sector_Mining,industry_sector_Professional Services,industry_sector_Service Industry,industry_sector_Unknown,industry_sector_Utilities,industry_sector_Wholesale & Retail,work_effort_log,work_effort_winsorized,functional_size_log,functional_size_squared,functional_size_sqrt
199.0,3887.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,8.265650165580329,3887.0,5.298317366548036,39601.0,14.106735979665885
327.0,534.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.282266746896006,534.0,5.793013608384144,106929.0,18.083141320025124
1243.0,8984.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.103311799217659,8984.0,7.126087273299125,1545049.0,35.25620512760839
150.0,109.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.700480365792417,109.0,5.017279836814924,22500.0,12.24744871391589
503.0,482.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.180016653652572,482.0,6.222576268071369,253009.0,22.427661492005804
900.0,2791.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.934513463882263,2791.0,6.803505257608338,810000.0,30.0
236.0,1076.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.981934677156389,1076.0,5.4680601411351315,55696.0,15.362291495737216
284.0,3081.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.033334015880062,3081.0,5.652489180268651,80656.0,16.852299546352718
31.0,86.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,4.465908118654584,86.0,3.4657359027997265,961.0,5.5677643628300215
224.0,188.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,5.241747015059643,188.0,5.41610040220442,50176.0,14.966629547095765
71.0,289.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.66988092298052,289.0,4.276666119016055,5041.0,8.426149773176359
348.0,638.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.459904454377535,638.0,5.855071922202427,121104.0,18.65475810617763
90.0,310.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.739792912179234,310.0,4.51085950651685,8100.0,9.486832980505138
143.0,940.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.846943139585379,940.0,4.969813299576001,20449.0,11.958260743101398
131.0,1556.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.350516171833998,1556.0,4.882801922586371,17161.0,11.445523142259598
82.0,8084.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.997765772011208,8084.0,4.418840607796598,6724.0,9.055385138137417
411.0,10955.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,9.301642530382969,10955.0,6.021023349349527,168921.0,20.273134932713294
7.0,2009.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.605890001053122,2009.0,2.0794415416798357,49.0,2.6457513110645907
310.0,6160.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.725994381014571,6160.0,5.739792912179234,96100.0,17.60681686165901
150.0,1728.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.455298485683291,1728.0,5.017279836814924,22500.0,12.24744871391589
14.0,324.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.783825182329737,324.0,2.70805020110221,196.0,3.7416573867739413
192.0,868.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.767343125265392,868.0,5.262690188904886,36864.0,13.856406460551018
2131.0,8640.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,9.0642735958414,8640.0,7.664815785285735,4541161.0,46.16275555033516
150.0,727.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.590301048196686,727.0,5.017279836814924,22500.0,12.24744871391589
23.0,1177.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.071573364211532,1177.0,3.1780538303479458,529.0,4.795831523312719
294.0,967.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.875232087276577,967.0,5.68697535633982,86436.0,17.146428199482248
34.0,4500.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.412054873292933,4500.0,3.5553480614894135,1156.0,5.830951894845301
150.0,6824.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.82834762005316,6824.0,5.017279836814924,22500.0,12.24744871391589
54.0,1329.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.1929342212158,1329.0,4.007333185232471,2916.0,7.3484692283495345
150.0,242.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.493061443340548,242.0,5.017279836814924,22500.0,12.24744871391589
98.0,636.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,6.456769655572163,636.0,4.59511985013459,9604.0,9.899494936611665
150.0,464.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.142037405587356,464.0,5.017279836814924,22500.0,12.24744871391589
150.0,2805.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.939515260662406,2805.0,5.017279836814924,22500.0,12.24744871391589
42.0,820.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.710523109452428,820.0,3.7612001156935624,1764.0,6.48074069840786
72.0,1248.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.130098510125578,1248.0,4.290459441148391,5184.0,8.48528137423857
69.0,188.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.241747015059643,188.0,4.248495242049359,4761.0,8.306623862918075
2181.0,11853.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.380420642347783,11853.0,7.687997166393016,4756761.0,46.70117771534247
150.0,2132.0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.665284718471351,2132.0,5.017279836814924,22500.0,12.24744871391589
5060.0,6405.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.764990330169104,6405.0,8.529319371214077,25603600.0,71.13367697511495
676.0,15039.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.618468597503831,15039.0,6.517671272912275,456976.0,26.0
370.0,1562.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.354362330421477,1562.0,5.916202062607435,136900.0,19.235384061671343
59.0,744.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.61338421837956,744.0,4.0943445622221,3481.0,7.681145747868608
133.0,2216.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.7039102096163115,2216.0,4.897839799950911,17689.0,11.532562594670797
594.0,4978.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.512984346642183,4978.0,6.38856140554563,352836.0,24.372115213907882
33.0,1528.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.332369205929062,1528.0,3.5263605246161616,1089.0,5.744562646538029
66.0,310.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,5.739792912179234,310.0,4.204692619390966,4356.0,8.12403840463596
524.0,11500.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,9.350189267092581,11500.0,6.263398262591624,274576.0,22.891046284519195
70.0,172.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.153291594497779,172.0,4.2626798770413155,4900.0,8.366600265340756
150.0,265.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.583496308781699,265.0,5.017279836814924,22500.0,12.24744871391589
16.0,843.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.738152494595957,843.0,2.833213344056216,256.0,4.0
89.0,512.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.240275845170769,512.0,4.499809670330265,7921.0,9.433981132056603
150.0,257.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5.552959584921617,257.0,5.017279836814924,22500.0,12.24744871391589
1424.0,7015.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.855948534052018,7015.0,7.261927092702751,2027776.0,37.73592452822641
25.0,190.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,5.25227342804663,190.0,3.258096538021482,625.0,5.0
278.0,1740.0,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,7.462214939768189,1740.0,5.631211781821365,77284.0,16.673332000533065
128.0,4947.0,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,8.506738733512378,4947.0,4.859812404361672,16384.0,11.313708498984761
151.0,3190.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,8.068089626278244,3190.0,5.0238805208462765,22801.0,12.288205727444508
141.0,2019.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.61085279039525,2019.0,4.955827057601261,19881.0,11.874342087037917
41.0,457.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.126869184114185,457.0,3.7376696182833684,1681.0,6.4031242374328485
609.0,2218.0,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,7.704811922932594,2218.0,6.413458957167357,370881.0,24.677925358506133
12.0,8062.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.995040974685022,8062.0,2.5649493574615367,144.0,3.4641016151377544
50.0,20092.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,9.908126774684552,16268.0,3.9318256327243257,2500.0,7.0710678118654755
1465.0,6360.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.757940876678804,6360.0,7.290292882446597,2146225.0,38.27531841800928
779.0,5400.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.594339400592892,5400.0,6.659293919683638,606841.0,27.910571473905726
150.0,771.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.648984550024776,771.0,5.017279836814924,22500.0,12.24744871391589
402.0,1770.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.479299637782834,1770.0,5.998936561946683,161604.0,20.049937655763422
47.0,384.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.953243334287785,384.0,3.871201010907891,2209.0,6.855654600401044
2718.0,33028.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,10.405141242419408,16268.0,7.908019444632471,7387524.0,52.1344415909483
873.0,19166.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.860945329270454,16268.0,6.773080375655535,762129.0,29.546573405388315
147.0,991.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.899723107284872,991.0,4.997212273764115,21609.0,12.12435565298214
204.0,772.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.650279048587422,772.0,5.3230099791384085,41616.0,14.2828568570857
279.0,3548.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.174421152646497,3548.0,5.634789603169249,77841.0,16.703293088490067
13.0,4065.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.310414994188292,4065.0,2.6390573296152584,169.0,3.605551275463989
132.0,1152.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.050122520269059,1152.0,4.890349128221754,17424.0,11.489125293076057
199.0,280.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,5.638354669333745,280.0,5.298317366548036,39601.0,14.106735979665885
295.0,713.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.570882962339584,713.0,5.69035945432406,87025.0,17.175564037317667
150.0,3945.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.28045768658256,3945.0,5.017279836814924,22500.0,12.24744871391589
334.0,5078.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,8.532869670801245,5078.0,5.814130531825066,111556.0,18.275666882497067
222.0,2405.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.785720896534624,2405.0,5.407171771460119,49284.0,14.89966442575134
35.0,750.0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.621405651764134,750.0,3.58351893845611,1225.0,5.916079783099616
150.0,5624.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,8.63497622707262,5624.0,5.017279836814924,22500.0,12.24744871391589
198.0,3035.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.01829613851552,3035.0,5.293304824724492,39204.0,14.071247279470288
328.0,1534.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.336285660021297,1534.0,5.796057750765372,107584.0,18.110770276274835
160.0,1163.0,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7.059617628291383,1163.0,5.081404364984463,25600.0,12.649110640673518
176.0,9662.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,9.176059437999308,9662.0,5.176149732573829,30976.0,13.2664991614216
527.0,2625.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,7.873217054862741,2625.0,6.269096283706261,277729.0,22.956480566497994
214.0,701.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.553933404025811,701.0,5.3706380281276624,45796.0,14.628738838327793
3677.0,4582.0,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.430109084509125,4582.0,8.210124405164267,13520329.0,60.63827174318213
241.0,736.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,6.602587892189336,736.0,5.488937726156687,58081.0,15.524174696260024
405.0,11934.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.387230538772931,11934.0,6.0063531596017325,164025.0,20.12461179749811
290.0,2298.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.740229524763182,2298.0,5.673323267171493,84100.0,17.029386365926403
54.0,508.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.2324480165505225,508.0,4.007333185232471,2916.0,7.3484692283495345
139.0,976.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.884486652042782,976.0,4.941642422609304,19321.0,11.789826122551595
308.0,1167.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.0630481633881725,1167.0,5.733341276897746,94864.0,17.549928774784245
266.0,3762.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,8.232971790593437,3762.0,5.58724865840025,70756.0,16.30950643030009
1136.0,2811.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.941651252930556,2811.0,7.036148493750536,1290496.0,33.704599092705436
150.0,473.0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,6.161207321695077,473.0,5.017279836814924,22500.0,12.24744871391589
1050.0,1800.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,7.496097345175956,1800.0,6.957497370876951,1102500.0,32.4037034920393
343.0,4006.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.295798110636145,4006.0,5.840641657373398,117649.0,18.520259177452136
951.0,4140.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,8.328692583545568,4140.0,6.858565034791365,904401.0,30.83828789021855
130.0,5944.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.690305809124883,5944.0,4.875197323201151,16900.0,11.40175425099138
140.0,619.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,6.429719478039138,619.0,4.948759890378168,19600.0,11.832159566199232
838.0,442.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.093569770045136,442.0,6.732210706467206,702244.0,28.948229652260256
150.0,4160.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,8.333510708982942,4160.0,5.017279836814924,22500.0,12.24744871391589
113.0,754.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.626717749249025,754.0,4.736198448394496,12769.0,10.63014581273465
329.0,683.0,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,6.52795791762255,683.0,5.799092654460526,108241.0,18.138357147217054
190.0,2537.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.839131648274333,2537.0,5.25227342804663,36100.0,13.784048752090222
940.0,8468.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,9.0441677169216,8468.0,6.846943139585379,883600.0,30.659419433511783
251.0,251.0,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,5.529429087511423,251.0,5.529429087511423,63001.0,15.84297951775486
519.0,1155.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.052721049232323,1155.0,6.253828811575473,269361.0,22.781571499789035
78.0,107.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,4.68213122712422,107.0,4.3694478524670215,6084.0,8.831760866327848
32.0,662.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,6.4967749901858625,662.0,3.4965075614664802,1024.0,5.656854249492381
32.0,252.0,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,5.53338948872752,252.0,3.4965075614664802,1024.0,5.656854249492381
22.0,1613.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.3864708488298945,1613.0,3.1354942159291497,484.0,4.69041575982343
150.0,12443.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,9.428993858017527,12443.0,5.017279836814924,22500.0,12.24744871391589
80.0,352.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,5.8664680569332965,352.0,4.394449154672439,6400.0,8.94427190999916
150.0,1700.0,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,7.438971592395862,1700.0,5.017279836814924,22500.0,12.24744871391589
73.0,947.0,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6.854354502255021,947.0,4.30406509320417,5329.0,8.54400374531753
95.0,1101.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,7.004881989712859,1101.0,4.564348191467836,9025.0,9.746794344808963
39.0,4914.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,8.500047032581268,4914.0,3.6888794541139363,1521.0,6.244997998398398
51.0,451.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,6.113682179832232,451.0,3.9512437185814275,2601.0,7.14142842854285
